timestamp,number,status,available_bike_stands,available_bikes,visibility_distance,current_temperature,feels_like_temperature,is_rainy,wind_speed,counter_events
2024-12-12T10:15:00.000+01:00,44,1,18,0,10000.0,6.49,6.0025,0.0,5.5625,1
2024-12-14T06:00:00.000+01:00,44,1,18,0,10000.0,2.99,1.6,0.0,5.54,2
2024-12-17T18:15:00.000+01:00,44,1,19,1,10000.0,8.99,6.7875,0.0,14.345,2
2024-12-18T20:00:00.000+01:00,44,1,18,1,10000.0,10.99,10.29,0.0,16.67,2
2024-12-20T16:45:00.000+01:00,44,1,20,0,10000.0,7.49,5.15,0.0,13.434999999999999,2
2024-12-26T03:15:00.000+01:00,44,1,17,2,7000.0,5.99,5.03,0.0,5.54,3
2024-12-31T06:00:00.000+01:00,44,1,13,6,550.0,0.99,-0.69,0.0,5.54,4
2025-01-02T12:15:00.000+01:00,44,1,12,8,10000.0,7.49,5.4399999999999995,0.0,11.12,3
2025-01-04T19:00:00.000+01:00,44,1,20,0,9000.0,8.99,6.48,0.0,16.67,2
2025-01-07T05:00:00.000+01:00,44,1,19,1,10000.0,6.99,3.76,0.0,18.5,2
2025-01-09T08:00:00.000+01:00,44,1,20,0,10000.0,4.99,2.43,0.0,11.12,3
2025-01-10T12:00:00.000+01:00,44,1,18,3,10000.0,16.99,16.29,0.0,24.08,2
2025-01-12T22:30:00.000+01:00,44,1,20,1,10000.0,0.49,-4.865,0.0,22.21,2
2024-12-14T07:00:00.000+01:00,44,1,18,0,10000.0,3.99,1.64,0.0,9.25,2
2024-12-15T04:45:00.000+01:00,44,1,19,0,10000.0,5.24,5.0,0.0,2.7649999999999997,2
2024-12-18T06:15:00.000+01:00,44,1,18,2,10000.0,3.99,2.0075,0.0,7.8774999999999995,2
2024-12-22T01:30:00.000+01:00,44,1,19,0,10000.0,10.99,10.42,0.0,16.67,2
2024-12-24T18:15:00.000+01:00,44,1,16,4,8500.0,8.74,7.0275,0.0,10.6525,2
2024-12-28T20:15:00.000+01:00,44,1,16,4,8250.0,3.74,3.74,0.0,2.3075,3
2024-12-30T10:45:00.000+01:00,44,1,16,4,725.0,2.74,2.74,0.0,3.71,3
2024-12-31T13:00:00.000+01:00,44,1,14,6,6000.0,4.99,2.83,0.0,9.25,4
2025-01-03T13:00:00.000+01:00,44,1,15,5,10000.0,8.99,8.99,1.0,3.71,3
2025-01-03T21:00:00.000+01:00,44,1,10,10,4000.0,7.99,7.99,0.0,3.71,3
2025-01-04T20:30:00.000+01:00,44,1,20,0,7000.0,7.99,5.355,0.0,15.75,2
2025-01-06T16:15:00.000+01:00,44,1,17,3,10000.0,8.74,5.86,1.0,19.8975,2
2025-01-09T04:30:00.000+01:00,44,1,20,0,10000.0,6.49,5.095,0.0,7.395,3
2025-01-09T15:45:00.000+01:00,44,1,13,7,10000.0,12.24,11.8,1.0,26.8475,3
2025-01-10T17:15:00.000+01:00,44,1,21,0,9250.0,13.99,13.59,0.25,20.8375,2
2025-01-11T10:45:00.000+01:00,44,1,21,0,10000.0,11.24,10.5975,0.0,28.72,2
2024-12-11T21:00:00.000+01:00,44,1,13,5,9000.0,5.99,5.99,0.0,3.71,1
2024-12-12T16:45:00.000+01:00,44,1,10,8,10000.0,9.99,9.13,0.0,7.42,1
2024-12-16T02:45:00.000+01:00,44,1,18,1,6750.0,0.99,-0.27,0.0,5.0825,2
2024-12-18T12:45:00.000+01:00,44,1,16,3,10000.0,14.74,13.94,0.0,5.0825,2
2024-12-19T01:00:00.000+01:00,44,1,19,0,10000.0,7.99,7.31,0.0,5.54,2
2024-12-22T19:30:00.000+01:00,44,1,15,5,10000.0,8.99,4.654999999999999,1.0,39.815,2
2024-12-25T08:00:00.000+01:00,44,1,17,2,10000.0,6.99,5.63,0.0,7.42,2
2024-12-25T20:00:00.000+01:00,44,1,18,1,9000.0,6.99,6.99,0.0,3.71,2
2024-12-26T11:30:00.000+01:00,44,1,15,5,10000.0,6.99,4.255,0.0,14.815000000000001,3
2024-12-28T08:30:00.000+01:00,44,1,12,8,9000.0,-0.010000000000000009,-0.85,0.0,4.625,3
2024-12-31T01:15:00.000+01:00,44,1,12,8,525.0,1.74,1.74,0.0,2.3075,4
2025-01-01T09:00:00.000+01:00,44,1,10,9,900.0,-1.01,-1.01,0.0,1.84,4
2025-01-01T21:00:00.000+01:00,44,1,17,2,10000.0,6.99,3.76,0.0,18.5,4
2025-01-02T15:00:00.000+01:00,44,1,17,3,10000.0,8.99,8.45,0.0,5.54,3
2025-01-08T23:30:00.000+01:00,44,1,20,0,10000.0,8.49,6.37,0.0,12.975,3
2024-12-13T09:00:00.000+01:00,44,1,18,1,10000.0,6.99,3.76,0.0,18.5,1
2024-12-14T03:30:00.000+01:00,44,1,16,2,10000.0,3.99,2.13,0.0,7.42,2
2024-12-21T01:00:00.000+01:00,44,1,11,9,10000.0,6.99,3.99,0.0,16.67,2
2024-12-22T20:45:00.000+01:00,44,1,15,5,10000.0,8.24,4.02,1.0,34.2725,2
2024-12-23T01:45:00.000+01:00,44,1,16,4,10000.0,6.74,2.5175,0.0,27.79,2
2024-12-24T02:30:00.000+01:00,44,1,13,7,10000.0,5.99,2.4,0.0,19.439999999999998,2
2024-12-28T04:00:00.000+01:00,44,1,12,8,5000.0,-1.01,-1.01,0.0,3.71,3
2025-01-01T08:00:00.000+01:00,44,1,10,9,700.0,-1.01,-2.97,0.0,5.54,4
2025-01-01T22:00:00.000+01:00,44,1,17,2,10000.0,5.99,4.02,0.0,9.25,4
2025-01-01T23:30:00.000+01:00,44,1,17,2,4300.0,4.49,3.865,0.0,4.625,4
2025-01-03T09:00:00.000+01:00,44,1,15,5,10000.0,6.99,4.84,1.0,11.12,3
2025-01-03T09:15:00.000+01:00,44,1,14,6,10000.0,6.99,4.93,1.0,10.6525,3
2025-01-04T10:15:00.000+01:00,44,1,15,5,7000.0,12.24,12.135,0.0,10.645,2
2025-01-05T14:00:00.000+01:00,44,1,19,1,10000.0,11.99,11.39,0.0,27.79,2
2025-01-07T18:15:00.000+01:00,44,1,18,2,10000.0,10.99,9.76,0.25,12.0325,2
2025-01-08T17:45:00.000+01:00,44,1,17,3,10000.0,11.24,10.565,1.0,9.7175,3
2025-01-09T10:30:00.000+01:00,44,1,18,2,10000.0,11.49,10.51,0.5,17.604999999999997,3
2025-01-12T08:30:00.000+01:00,44,1,21,0,10000.0,-0.51,-5.92,0.0,20.38,2
2024-12-12T17:15:00.000+01:00,44,1,11,7,10000.0,9.74,8.96,0.25,6.95,1
2024-12-23T06:45:00.000+01:00,44,1,17,3,10000.0,5.24,0.71,0.0,26.387500000000003,2
2024-12-25T05:45:00.000+01:00,44,1,17,2,10000.0,5.99,3.7275,0.0,10.6525,2
2024-12-28T19:30:00.000+01:00,44,1,16,4,9500.0,4.99,4.51,0.0,3.69,3
2024-12-31T23:45:00.000+01:00,44,1,18,1,700.0,1.99,-0.04250000000000004,0.0,6.95,4
2025-01-03T03:45:00.000+01:00,44,1,14,6,8500.0,9.24,6.632499999999999,0.75,18.0425,3
2025-01-03T19:30:00.000+01:00,44,1,9,11,6000.0,7.99,7.99,0.5,0.92,3
2025-01-05T19:30:00.000+01:00,44,1,18,2,10000.0,10.49,8.719999999999999,0.0,22.229999999999997,2
2025-01-07T17:15:00.000+01:00,44,1,12,7,10000.0,11.74,10.51,0.75,10.1775,2
2025-01-08T16:00:00.000+01:00,44,1,16,4,10000.0,12.99,12.2,1.0,5.54,3
2025-01-09T23:45:00.000+01:00,44,1,20,0,10000.0,8.99,7.865,0.0,7.8774999999999995,3
2025-01-13T01:15:00.000+01:00,44,1,20,1,10000.0,-0.01,-4.71,0.0,16.67,2
2025-01-14T14:45:00.000+01:00,44,1,20,1,10000.0,5.24,2.9375,0.0,10.195,2
2024-12-12T01:15:00.000+01:00,44,1,17,1,7000.0,4.99,4.7125,0.0,1.385,1
2024-12-14T06:30:00.000+01:00,44,1,18,0,10000.0,3.49,1.62,0.0,7.395,2
2024-12-15T05:30:00.000+01:00,44,1,19,0,10000.0,5.99,4.915,0.0,6.4799999999999995,2
2024-12-17T11:30:00.000+01:00,44,1,16,5,10000.0,11.49,10.55,0.0,22.21,2
2024-12-19T11:15:00.000+01:00,44,1,17,3,10000.0,12.49,11.8525,0.25,13.4275,2
2024-12-23T16:30:00.000+01:00,44,1,14,6,10000.0,6.99,3.52,0.0,21.295,2
2024-12-23T18:30:00.000+01:00,44,1,14,6,10000.0,5.99,2.4,0.0,19.439999999999998,2
2025-01-07T13:45:00.000+01:00,44,1,19,1,10000.0,13.74,12.497499999999999,0.0,18.055,2
2025-01-08T07:30:00.000+01:00,44,1,19,1,10000.0,5.99,4.525,0.0,7.395,3
2025-01-12T14:45:00.000+01:00,44,1,18,3,10000.0,2.99,-2.045,0.0,24.9925,2
2024-12-11T19:00:00.000+01:00,44,1,16,2,10000.0,5.99,4.46,0.0,7.42,1
2024-12-12T21:45:00.000+01:00,44,1,13,5,10000.0,7.74,6.8475,1.0,6.4925,1
2024-12-14T02:15:00.000+01:00,44,1,14,4,7750.0,3.99,2.13,0.0,7.42,2
2024-12-18T07:00:00.000+01:00,44,1,19,1,10000.0,3.99,1.64,0.0,9.25,2
2024-12-18T17:00:00.000+01:00,44,1,13,6,10000.0,12.99,12.2,0.0,7.42,2
2024-12-19T00:30:00.000+01:00,44,1,19,0,10000.0,8.49,8.15,0.0,4.625,2
2024-12-24T04:15:00.000+01:00,44,1,13,7,9000.0,6.74,3.2725,0.0,20.365000000000002,2
2024-12-24T07:00:00.000+01:00,44,1,13,7,4800.0,5.99,4.46,0.0,7.42,2
2024-12-25T03:15:00.000+01:00,44,1,17,2,10000.0,6.99,5.03,0.0,10.1775,2
2025-01-10T11:30:00.000+01:00,44,1,14,7,10000.0,15.989999999999998,15.355,0.0,20.375,2
2025-01-14T00:45:00.000+01:00,44,1,20,1,6875.0,-3.01,-3.38875,0.0,2.5374999999999996,2
2024-12-11T22:45:00.000+01:00,44,1,16,2,10000.0,6.99,6.17,0.0,5.54,1
2024-12-13T09:30:00.000+01:00,44,1,19,0,10000.0,7.49,4.5,0.0,17.585,1
2024-12-16T00:00:00.000+01:00,44,1,16,2,9000.0,0.99,-0.69,0.0,5.54,2
2024-12-17T18:45:00.000+01:00,44,1,19,1,10000.0,8.99,6.4425,0.0,17.115000000000002,2
2024-12-20T12:00:00.000+01:00,44,1,19,1,10000.0,7.99,4.46,0.0,24.08,2
2024-12-25T02:15:00.000+01:00,44,1,17,2,10000.0,6.99,5.2,0.0,9.25,2
2024-12-29T14:45:00.000+01:00,44,1,13,7,4500.0,5.99,5.2700000000000005,0.0,5.0825,3
2025-01-01T08:30:00.000+01:00,44,1,10,9,800.0,-1.01,-1.9900000000000002,0.0,3.69,4
2025-01-01T21:15:00.000+01:00,44,1,17,2,10000.0,6.74,3.8249999999999997,0.0,16.1875,4
2025-01-03T23:00:00.000+01:00,44,1,10,10,6000.0,7.99,7.31,1.0,5.54,3
2025-01-05T21:45:00.000+01:00,44,1,19,1,10000.0,10.99,10.42,0.0,19.895,2
2025-01-09T22:00:00.000+01:00,44,1,18,0,10000.0,9.99,8.45,0.0,11.12,3
2024-12-14T02:45:00.000+01:00,44,1,14,4,9250.0,3.99,2.13,0.0,7.42,2
2024-12-15T06:00:00.000+01:00,44,1,19,0,10000.0,6.99,4.84,0.0,11.12,2
2024-12-15T16:15:00.000+01:00,44,1,17,1,10000.0,7.74,5.3125,0.0,13.9025,2
2024-12-17T20:00:00.000+01:00,44,1,18,2,10000.0,8.99,6.27,0.0,18.5,2
2024-12-21T19:00:00.000+01:00,44,1,19,0,10000.0,9.99,9.13,1.0,7.42,2
2024-12-22T23:00:00.000+01:00,44,1,14,6,10000.0,7.99,3.26,0.0,40.75,2
2024-12-24T20:00:00.000+01:00,44,1,16,4,8000.0,7.99,6.39,0.0,9.25,2
2024-12-28T10:15:00.000+01:00,44,1,14,6,10000.0,3.99,3.99,0.0,3.71,3
2025-01-05T04:30:00.000+01:00,44,1,20,0,10000.0,8.99,5.99,0.0,21.295,2
2025-01-08T23:45:00.000+01:00,44,1,20,0,10000.0,8.74,6.535,0.0,13.9025,3
2025-01-14T06:15:00.000+01:00,44,1,20,1,9500.0,-4.76,-6.6575,0.0,4.615,2
2024-12-13T13:45:00.000+01:00,44,1,17,2,10000.0,10.74,9.39,0.0,22.21,1
2024-12-15T14:15:00.000+01:00,44,1,17,1,10000.0,8.99,6.1274999999999995,0.0,19.91,2
2024-12-21T03:30:00.000+01:00,44,1,12,8,10000.0,6.99,3.675,0.0,19.44,2
2024-12-21T05:30:00.000+01:00,44,1,20,0,10000.0,7.49,4.095,1.0,21.29,2
2024-12-22T14:00:00.000+01:00,44,1,19,1,10000.0,10.99,10.57,0.0,37.04,2
2024-12-23T05:15:00.000+01:00,44,1,17,3,10000.0,5.99,1.55,0.75,27.79,2
2024-12-24T03:00:00.000+01:00,44,1,13,7,10000.0,5.99,2.29,0.0,20.38,2
2024-12-24T22:30:00.000+01:00,44,1,16,4,7100.0,7.99,6.04,0.0,11.12,2
2024-12-26T09:00:00.000+01:00,44,1,15,5,10000.0,6.99,5.2,0.0,9.25,3
2024-12-29T09:00:00.000+01:00,44,1,16,4,9000.0,0.99,0.99,0.0,3.71,3
2024-12-29T13:30:00.000+01:00,44,1,12,8,2025.0,4.99,4.99,0.0,3.71,3
2024-12-31T09:45:00.000+01:00,44,1,12,7,537.5,1.99,1.99,0.0,0.0,4
2025-01-07T16:00:00.000+01:00,44,1,18,2,10000.0,12.99,11.65,0.0,7.42,2
2025-01-07T23:15:00.000+01:00,44,1,19,1,10000.0,8.74,7.5675,0.0,7.8774999999999995,2
2025-01-09T19:30:00.000+01:00,44,1,19,1,10000.0,9.99,7.85,0.0,15.73,3
2025-01-11T23:30:00.000+01:00,44,1,21,0,10000.0,2.99,-1.8399999999999999,0.0,23.145,2
2025-01-14T07:15:00.000+01:00,44,1,21,0,8000.0,-4.01,-4.01,0.0,2.3075,2
2024-12-11T23:30:00.000+01:00,44,1,16,2,10000.0,6.49,5.6,0.0,5.54,1
2024-12-12T20:15:00.000+01:00,44,1,13,5,10000.0,6.99,6.375,1.0,5.0825,1
2024-12-12T22:15:00.000+01:00,44,1,13,5,10000.0,8.24,6.775,0.75,9.2725,1
2024-12-14T13:15:00.000+01:00,44,1,16,3,10000.0,9.24,6.1075,0.75,23.605,2
2024-12-18T05:30:00.000+01:00,44,1,18,2,10000.0,3.99,2.13,0.0,7.42,2
2024-12-18T18:15:00.000+01:00,44,1,18,1,10000.0,11.49,10.4375,0.0,9.7175,2
2024-12-26T07:30:00.000+01:00,44,1,17,3,10000.0,5.99,4.33,0.0,8.33,3
2024-12-27T12:00:00.000+01:00,44,1,11,9,10000.0,8.99,8.45,0.0,5.54,3
2024-12-30T10:00:00.000+01:00,44,1,14,6,800.0,1.99,1.99,0.0,3.71,3
2024-12-30T13:30:00.000+01:00,44,1,13,7,575.0,2.99,2.295,0.0,4.625,3
2025-01-04T17:30:00.000+01:00,44,1,20,0,10000.0,10.49,9.255,0.0,13.895,2
2025-01-07T11:45:00.000+01:00,44,1,16,4,10000.0,11.74,10.612499999999999,0.0,20.8375,2
2025-01-12T23:30:00.000+01:00,44,1,20,1,10000.0,-0.01,-5.01,0.0,18.5,2
2025-01-13T00:45:00.000+01:00,44,1,20,1,10000.0,-0.01,-4.785,0.0,17.1275,2
2024-12-13T18:30:00.000+01:00,44,1,18,1,10000.0,6.99,4.859999999999999,0.0,11.105,1
2024-12-14T04:00:00.000+01:00,44,1,18,0,10000.0,3.99,2.13,0.0,7.42,2
2024-12-14T13:30:00.000+01:00,44,1,17,2,10000.0,9.49,6.315,0.5,25.0,2
2024-12-15T12:15:00.000+01:00,44,1,16,2,10000.0,8.24,5.5775,0.0,16.675,2
2024-12-15T17:15:00.000+01:00,44,1,15,3,10000.0,6.49,4.2375,0.0,11.12,2
2024-12-16T08:45:00.000+01:00,44,1,19,0,7750.0,0.49,0.49,0.0,0.0,2
2024-12-20T19:00:00.000+01:00,44,1,15,5,10000.0,6.99,6.99,0.0,3.71,2
2024-12-26T20:15:00.000+01:00,44,1,16,4,8000.0,5.99,5.2700000000000005,0.0,5.0825,3
2024-12-29T03:45:00.000+01:00,44,1,16,4,6500.0,-0.01,-1.83,0.0,5.54,3
2024-12-29T12:30:00.000+01:00,44,1,17,3,625.0,3.99,3.365,0.0,4.625,3
2024-12-31T23:30:00.000+01:00,44,1,18,1,800.0,1.99,0.125,0.0,6.48,4
2025-01-01T04:00:00.000+01:00,44,1,17,2,500.0,0.99,-0.69,0.0,5.54,4
2025-01-01T17:45:00.000+01:00,44,1,18,1,10000.0,8.24,6.0975,0.0,12.965,4
2025-01-05T22:30:00.000+01:00,44,1,19,1,10000.0,10.99,10.42,0.0,18.5,2
2025-01-06T01:45:00.000+01:00,44,1,17,3,10000.0,10.99,10.42,0.0,16.67,2
2025-01-06T03:00:00.000+01:00,44,1,17,3,10000.0,8.61,5.9,0.0,17.53,2
2025-01-06T21:00:00.000+01:00,44,1,16,4,10000.0,6.99,3.17,0.0,24.08,2
2025-01-09T03:45:00.000+01:00,44,1,20,0,10000.0,6.99,6.035,0.0,6.01,3
2025-01-10T19:30:00.000+01:00,44,1,17,4,10000.0,12.99,12.72,1.0,22.21,2
2025-01-11T01:45:00.000+01:00,44,1,17,4,10000.0,12.99,12.8,1.0,13.4275,2
2024-12-11T18:30:00.000+01:00,44,1,17,0,10000.0,6.49,5.3149999999999995,0.0,6.48,1
2024-12-12T11:45:00.000+01:00,44,1,18,0,10000.0,8.74,7.195,0.0,9.7175,1
2024-12-12T20:00:00.000+01:00,44,1,13,5,10000.0,6.99,6.17,1.0,5.54,1
2024-12-16T03:30:00.000+01:00,44,1,18,1,8000.0,0.49,-1.26,0.0,5.54,2
2024-12-27T07:15:00.000+01:00,44,1,16,3,1950.0,0.99,0.99,0.0,0.9275,3
2024-12-27T22:00:00.000+01:00,44,1,12,8,10000.0,2.99,2.99,0.0,0.0,3
2024-12-30T08:30:00.000+01:00,44,1,12,8,675.0,1.99,1.225,0.0,3.69,3
2025-01-02T00:00:00.000+01:00,44,1,17,2,3600.0,3.99,2.74,0.0,5.54,4
2025-01-03T13:30:00.000+01:00,44,1,16,4,10000.0,9.49,9.49,0.5,2.775,3
2025-01-04T08:45:00.000+01:00,44,1,12,8,5550.0,10.74,10.26,0.25,10.6525,2
2025-01-05T04:15:00.000+01:00,44,1,20,0,10000.0,8.99,5.945,0.0,21.7525,2
2025-01-05T13:00:00.000+01:00,44,1,19,1,10000.0,10.99,10.42,0.0,27.79,2
2025-01-05T15:30:00.000+01:00,44,1,18,1,10000.0,11.99,11.39,0.0,19.439999999999998,2
2025-01-07T00:00:00.000+01:00,44,1,18,2,10000.0,5.99,2.75,0.0,16.67,2
2024-12-12T06:30:00.000+01:00,44,1,12,6,6500.0,2.49,1.795,0.0,2.77,1
2024-12-13T09:45:00.000+01:00,44,1,19,0,10000.0,7.74,4.87,0.0,17.1275,1
2024-12-20T01:30:00.000+01:00,44,1,19,1,10000.0,5.49,1.1,0.0,25.92,2
2024-12-21T17:00:00.000+01:00,44,1,18,1,5000.0,9.99,7.52,1.0,18.5,2
2024-12-22T17:45:00.000+01:00,44,1,17,3,10000.0,9.99,5.8475,0.75,42.605000000000004,2
2024-12-25T20:15:00.000+01:00,44,1,18,1,8750.0,6.99,6.99,0.0,3.71,2
2025-01-01T19:30:00.000+01:00,44,1,17,2,10000.0,6.99,5.074999999999999,0.0,10.190000000000001,4
2025-01-02T16:30:00.000+01:00,44,1,18,2,10000.0,8.99,8.205,0.0,6.48,3
2025-01-11T09:15:00.000+01:00,44,1,21,0,10000.0,11.99,11.655,0.0,18.97,2
2025-01-13T00:30:00.000+01:00,44,1,20,1,10000.0,-0.01,-4.859999999999999,0.0,17.585,2
2025-01-13T18:00:00.000+01:00,44,1,19,2,10000.0,-0.01,-1.83,0.0,5.54,2
2024-12-19T12:30:00.000+01:00,44,1,16,4,10000.0,11.49,10.905000000000001,1.0,27.79,2
2024-12-20T00:15:00.000+01:00,44,1,19,1,10000.0,5.99,1.39,0.75,29.63,2
2024-12-20T14:15:00.000+01:00,44,1,20,0,10000.0,9.24,6.0225,0.0,24.54,2
2024-12-22T12:00:00.000+01:00,44,1,17,3,10000.0,12.99,12.64,1.0,38.88,2
2024-12-24T16:45:00.000+01:00,44,1,16,4,3450.0,8.99,7.325,0.0,10.6525,2
2024-12-28T13:15:00.000+01:00,44,1,16,4,10000.0,10.49,9.8375,0.0,5.0825,3
2024-12-28T20:00:00.000+01:00,44,1,16,4,9000.0,3.99,3.99,0.0,1.84,3
2024-12-29T05:00:00.000+01:00,44,1,16,4,700.0,-1.01,-2.97,0.0,5.54,3
2025-01-06T15:15:00.000+01:00,44,1,18,2,10000.0,8.99,6.1775,1.0,19.427500000000002,2
2025-01-07T00:15:00.000+01:00,44,1,18,2,10000.0,5.74,2.585,0.0,15.742500000000001,2
2025-01-08T08:15:00.000+01:00,44,1,19,1,10000.0,6.74,4.635,0.0,11.105,3
2025-01-08T19:30:00.000+01:00,44,1,20,0,10000.0,10.49,9.235,0.0,15.73,3
2025-01-09T01:15:00.000+01:00,44,1,20,0,10000.0,7.99,6.04,0.75,11.12,3
2025-01-11T19:30:00.000+01:00,44,1,20,1,10000.0,5.49,1.21,0.0,25.005,2
2024-12-12T19:00:00.000+01:00,44,1,14,4,10000.0,7.99,7.99,1.0,0.0,1
2024-12-15T22:00:00.000+01:00,44,1,18,0,10000.0,2.99,2.99,0.0,1.84,2
2024-12-20T04:15:00.000+01:00,44,1,20,0,10000.0,3.99,-0.46,0.0,22.21,2
2024-12-22T08:00:00.000+01:00,44,1,18,2,10000.0,11.99,11.52,0.0,33.34,2
2024-12-26T00:15:00.000+01:00,44,1,17,2,3575.0,6.74,6.74,0.0,3.2425,3
2024-12-29T00:45:00.000+01:00,44,1,17,3,5750.0,0.99,-0.27,0.0,5.0825,3
2024-12-30T01:15:00.000+01:00,44,1,14,6,525.0,1.99,1.6075,0.0,4.1675,3
2025-01-04T15:00:00.000+01:00,44,1,16,4,10000.0,12.99,12.8,0.0,9.25,2
2025-01-08T06:15:00.000+01:00,44,1,18,2,10000.0,6.74,5.157500000000001,0.0,8.3225,3
2025-01-09T09:30:00.000+01:00,44,1,19,1,10000.0,7.49,5.635,1.0,10.190000000000001,3
2025-01-11T19:15:00.000+01:00,44,1,20,1,10000.0,5.74,1.2999999999999998,0.0,27.3175,2
2025-01-13T06:15:00.000+01:00,44,1,17,4,10000.0,-2.01,-5.61,0.0,9.7175,2
2024-12-12T21:00:00.000+01:00,44,1,14,4,10000.0,6.99,6.99,1.0,3.71,1
2024-12-17T09:30:00.000+01:00,44,1,20,1,10000.0,5.99,5.365,0.0,3.69,2
2024-12-24T13:15:00.000+01:00,44,1,14,6,8750.0,10.49,9.6675,0.0,18.525,2
2024-12-24T16:30:00.000+01:00,44,1,14,6,3300.0,8.99,7.41,0.0,10.184999999999999,2
2024-12-24T21:30:00.000+01:00,44,1,16,4,3350.0,7.99,6.04,0.0,11.12,2
2024-12-25T11:00:00.000+01:00,44,1,17,2,10000.0,7.99,6.39,0.0,9.25,2
2024-12-31T17:15:00.000+01:00,44,1,19,1,5525.0,4.99,3.88,0.0,5.54,4
2025-01-01T15:15:00.000+01:00,44,1,14,5,10000.0,11.74,10.727500000000001,0.0,25.46,4
2025-01-02T17:15:00.000+01:00,44,1,18,2,10000.0,8.74,8.334999999999999,0.25,5.0825,3
2025-01-04T18:45:00.000+01:00,44,1,20,0,9250.0,9.24,6.845000000000001,0.0,16.21,2
2025-01-08T10:45:00.000+01:00,44,1,19,1,10000.0,10.49,9.965,0.0,6.4925,3
2025-01-09T20:45:00.000+01:00,44,1,19,1,10000.0,9.99,8.18,0.0,12.96,3
2025-01-10T03:45:00.000+01:00,44,1,20,0,10000.0,8.74,8.165,0.0,5.54,2
2025-01-11T13:30:00.000+01:00,44,1,20,1,10000.0,9.99,6.48,0.0,31.5,2
2025-01-11T20:45:00.000+01:00,44,1,20,1,10000.0,4.24,0.25750000000000006,0.0,18.97,2
2025-01-13T22:45:00.000+01:00,44,1,19,2,6250.0,-2.76,-5.75,0.0,7.42,2
2024-12-20T02:15:00.000+01:00,44,1,20,0,10000.0,4.99,0.865,0.0,21.7525,2
2024-12-21T03:00:00.000+01:00,44,1,12,8,10000.0,6.99,3.99,0.0,16.67,2
2024-12-21T22:15:00.000+01:00,44,1,19,0,10000.0,10.99,10.57,1.0,17.1275,2
2024-12-23T12:15:00.000+01:00,44,1,19,1,10000.0,7.24,2.9825,0.75,30.0975,2
2024-12-25T12:15:00.000+01:00,44,1,15,4,10000.0,7.99,6.3575,0.0,9.725,2
2024-12-26T15:30:00.000+01:00,44,1,16,4,10000.0,10.99,9.815,0.0,7.395,3
2024-12-28T05:30:00.000+01:00,44,1,12,8,5000.0,-1.01,-2.97,0.0,5.54,3
2024-12-28T22:00:00.000+01:00,44,1,17,3,5000.0,1.99,0.46,0.0,5.54,3
2024-12-29T14:30:00.000+01:00,44,1,13,7,4200.0,5.99,5.51,0.0,4.625,3
2024-12-31T12:30:00.000+01:00,44,1,13,7,3325.0,4.49,3.41,0.0,6.48,4
2025-01-05T01:30:00.000+01:00,44,1,20,0,10000.0,8.99,5.91,0.0,22.229999999999997,2
2025-01-12T11:45:00.000+01:00,44,1,18,3,10000.0,1.99,-2.43,0.0,18.0425,2
2025-01-12T13:15:00.000+01:00,44,1,17,4,10000.0,3.74,-0.6125,0.0,20.8375,2
2024-12-15T15:45:00.000+01:00,44,1,17,1,10000.0,8.24,5.67,0.0,15.7475,2
2024-12-15T20:30:00.000+01:00,44,1,17,1,10000.0,3.99,2.435,0.0,6.48,2
2024-12-20T01:00:00.000+01:00,44,1,18,1,10000.0,5.99,1.39,0.0,29.63,2
2024-12-23T07:45:00.000+01:00,44,1,17,3,10000.0,4.99,0.8800000000000001,0.0,21.765,2
2024-12-23T23:30:00.000+01:00,44,1,9,11,10000.0,5.99,2.19,0.0,21.295,2
2024-12-24T00:45:00.000+01:00,44,1,10,10,10000.0,5.99,2.29,0.0,20.38,2
2024-12-29T13:00:00.000+01:00,44,1,15,5,450.0,3.99,3.99,0.0,3.71,3
2024-12-30T06:00:00.000+01:00,44,1,14,6,700.0,1.99,1.99,0.0,0.0,3
2024-12-31T03:00:00.000+01:00,44,1,12,8,500.0,0.99,0.99,0.0,3.71,4
2024-12-31T12:00:00.000+01:00,44,1,13,7,650.0,3.99,3.99,0.0,3.71,4
2025-01-03T00:00:00.000+01:00,44,1,14,6,10000.0,11.99,10.86,0.0,18.5,3
2025-01-05T05:00:00.000+01:00,44,1,20,0,10000.0,8.99,6.08,0.0,20.38,2
2025-01-05T20:15:00.000+01:00,44,1,18,2,10000.0,10.24,7.869999999999999,0.0,24.08,2
2025-01-11T22:15:00.000+01:00,44,1,20,1,10000.0,3.74,-0.6675,0.0,21.305,2
2025-01-12T03:45:00.000+01:00,44,1,20,1,10000.0,0.24,-3.12,0.0,10.645,2
2025-01-13T16:00:00.000+01:00,44,1,19,2,10000.0,2.99,-0.35,0.0,12.96,2
2024-12-12T08:45:00.000+01:00,44,1,17,1,6250.0,2.74,2.3575000000000004,0.0,2.7649999999999997,1
2024-12-12T11:00:00.000+01:00,44,1,17,1,10000.0,7.99,6.04,0.0,11.12,1
2024-12-13T02:30:00.000+01:00,44,1,18,0,10000.0,5.99,3.9099999999999997,0.0,10.190000000000001,1
2024-12-17T18:00:00.000+01:00,44,1,20,0,10000.0,8.99,6.96,0.0,12.96,2
2024-12-17T22:00:00.000+01:00,44,1,20,0,10000.0,8.99,6.48,0.0,16.67,2
